row,paper_id,title,has_defense,defense_name,channel,consequence,defense_intervention_point,track,validated_against,is_extension_of,confidence,notes
102,2e511f5d91f1749659fd4980c586f9161532b156,Prompting for LLM Security and RAG: A Survey from Zero-Shot to Automatic Prompt Optimization (APO) and Prompt-Injection Defenses,N,,,,,Security,,,low,"Data fields empty in export; title indicates a survey of prompting methods for LLM security/RAG, not a proposed defense"
103,dacd135992e586b5a2b27c9134985d56cc4a20fb,"TRACER-AI: A Multi-Layer Explainable Framework for Prompt Injection, Agent Goal Hijacking, and Tool Misuse Detection in Agentic AI Systems",Y,TRACER-AI,tool-output,goal-hijack,ingestion,Security,adversarial,,low,"Data fields empty in export except abstract; abstract describes a four-layer explainable defense-in-depth framework (PI detection, goal-integrity monitoring, tool-risk control, explainable decisions)"
104,0b8b141e8d1300b9b8910aecb4617c66b2127417,IDE-Sanitizer: A Prompt-Injection Cryptographic Context Guard for IDE Copilots,Y,IDE-Sanitizer,tool-output,goal-hijack,ingestion,Security,adversarial,,low,Data fields empty in export except abstract; abstract describes a preventive dual-model cryptographic zero-trust defense (HMAC-SHA256) for IDE copilots against IPI
105,42555b0ed5e8a6e3556a5938c791e28ccd89dd57,MIRAGE: Stealthy Visual Prompt Injection for Vulnerability Detection in Web Agents,N,,,,,Security,,,high,"MIRAGE is a visual/screenshot-based IPI ATTACK framework against web agents, not a defense"
106,c678482d8da6d9f65e629434caf99b6beafff8d7,Document-Authored Control-Signal Impersonation: A Low-Cost Indirect Prompt Attack on RAG Safety Boundaries,N,,,,,Security,,,high,"Defines DACSI, a new non-imperative IPI payload subclass; an attack characterization paper, not a defense"
107,30d0bcade8661fe2093bf9629d467d6f8233369e,Adaptive Evaluation of Out-of-Band Defenses Against Prompt Injection in LLM Agents,N,,,,,Security,,,high,"Systematization + adaptive-attack evaluation of existing out-of-band defenses (CaMeL, FIDES, Progent, RTBAS, FORGE); proposes no new defense of its own"
108,850cf7b5ab3e5cb879cfbb3421b7e220044777f5,Visual and Structural Prompt Injection in Medical Rag Systems: a Comparative Robustness Analysis,N,,,,,Security,,,low,"Data fields empty in export; title indicates a comparative robustness analysis of existing models against visual/structural PI in medical RAG, not a proposed defense"
109,440cdee84fc943b8919bcc0fb2308b0729b949ff,Securing Autonomous AI Agents: A Context-Aware Interception Framework for Detecting and Mitigating Prompt Injection Attacks,Y,UNNAMED: Context-Aware Interception Framework for PI detection/mitigation,tool-output,goal-hijack,execution,Security,adversarial,,low,Data fields empty in export except abstract; abstract describes proposing a context-aware interception framework for autonomous AI agent PI defense
110,5350cc42ab4830eb9d386e55f4cc44cc5361d71c,Beyond Pattern Matching: Seven Cross-Domain Techniques for Prompt Injection Detection,Y,prompt-shield (Seven Cross-Domain Detection Techniques),tool-output,goal-hijack,ingestion,Security,adversarial,,high,"Open-source tool porting seven detection mechanisms from other disciplines (stylometry, fatigue tracking, honeypot tools, local-sequence alignment etc.) as defense-in-depth composable with regex/classifier detectors"
111,6b67aac844f36de8fd38aa9b1f658db4b34da83e,Taxonomy of Prompt Injection Attacks and Analysis of Defense Mechanisms in Large Language Model-Based Chatbots,N,,,,,Security,,,low,"Data fields empty in export; title indicates a taxonomy + empirical benchmark (PI-Bench) analyzing existing defense mechanisms, not proposing a new one"
112,d54a0c6f9163bbb01306417b426be49fc30db65b,Beyond Injection Detection: A Positive-Security Prompt Firewall that Closes the Scope and PHI Gap SOTA Classifiers Miss in Healthcare,Y,UNNAMED: Positive-Security Prompt Firewall for healthcare PI/PHI protection,tool-output,goal-hijack,ingestion,Security,adversarial,,low,Data fields empty in export except abstract; abstract describes proposing a positive-security prompt firewall addressing scope/PHI gaps SOTA classifiers miss
113,b02c2db7580b600815a486dce0766df5e2987a7c,Your Agent is More Brittle Than You Think: Uncovering Indirect Injection Vulnerabilities in Agentic LLMs,Y,UNNAMED: Representation Engineering-based Probing for IPI detection,multi-agent,goal-hijack,none,Security,adversarial,,medium,"Paper primarily evaluates 6 existing surface-level defenses (all fail), but also proposes and compares a Representation-Engineering-based probing detection alternative vs. cosine-similarity search across tool-input positions"
114,08e6079c73649ba405826d9ea5da1c18645fcdb6,Secure Prompt Engineering Patterns for Cloud LLM Agents,Y,Secure Prompt Engineering Patterns (SPEP),tool-output,goal-hijack,reasoning,Security,adversarial,,low,Data fields empty in export except abstract; abstract describes proposing cloud-specific secure prompt engineering patterns against PI
115,f29954ddd1789d73a01677ee6f4f0eb1c9e91b91,PI-Hunter: Automated Red-Teaming for Exposing and Localizing Prompt Injections,N,,,,,Security,,,high,"PI-Hunter is an automated red-teaming/vulnerability-auditing framework (attack-side proactive exposure tool), not itself a defense"
116,47a767024e85666d6b379e1f8c204d6a965c2f67,VIGIL: Defending LLM Agents Against Tool Stream Injection via Verify-Before-Commit,Y,VIGIL,tool-output,goal-hijack,execution,Security,adversarial,,high,"Verify-before-commit defense via speculative hypothesis for tool-stream injection; evaluated on SIREN benchmark vs. CaMeL, MELON, DeBERTa etc."
117,4ee49d7be0b3e20ca27fe05ef99170d1b37664db,Invisible Threats from Model Context Protocol: Generating Stealthy Injection Payload via Tree-based Adaptive Search,N,,,,,Security,,,high,"TIP (Tree-based Injection for Payloads) is an MCP stealthy-injection ATTACK framework, not a defense"
118,8271b26fbebe6ec2929840b97583b3813228d27e,Agent Data Injection Attacks are Realistic Threats to AI Agents,N,,,,,Security,,,high,"Introduces Agent Data Injection (ADI), a new IPI attack category; an attack characterization paper, not a defense"
119,75aac5648bbe852990ade21c52179c7c129b5f7f,VATS: Exploiting Implicit Authority in Error-Path Injection via Systematic Mutation,N,,,,,Security,,,high,"VATS is a mutation-driven red-teaming framework for error-path injection ATTACKS, not a defense"
120,d38e9870513e8933b0eb5abe51708470105d57a5,Progent: Securing AI Agents with Privilege Control,Y,Progent,tool-output,goal-hijack,execution,Security,adversarial,,high,Privilege-control/policy defense (symbolic rules over tool calls) against IPI; evaluated on AgentDojo and ASB vs. multiple baselines
121,cfae2299cb5d04b29fd4c9474832d58e3591d4e9,Taming OpenClaw: Security Analysis and Mitigation of Autonomous LLM Agent Threats,N,,,,,Both,,,high,Security analysis/SoK of OpenClaw across a 5-stage lifecycle taxonomy; surveys/critiques existing defenses per stage rather than proposing one new defense
122,39361a6a3d86f8831de8537965ec4f9f65ea31f2,RedTeamCUA: Realistic Adversarial Testing of Computer-Use Agents in Hybrid Web-OS Environments,N,,,,,Security,,,high,"RedTeamCUA is an adversarial testing/red-teaming framework for computer-use agents; tests 4 existing external defenses as baselines, proposes no new defense"
123,01faaf29f224194719d37bcb522264fdcc07bc24,AgenTRIM: Tool Risk Mitigation for Agentic AI,Y,AgenTRIM,tool-output,goal-hijack,execution,Security,adversarial,,high,Detects/mitigates 'unbalanced tool-driven agency' (excessive/insufficient tool permissions) without altering agent reasoning; evaluated on AgentDojo IPI vs. CaMeL/MELON/Progent/AgentArmor
124,c3eacc54e6be4b8c3629f5847a4598fcf18151ea,AgentSys: Secure and Dynamic LLM Agents Through Explicit Hierarchical Memory Management,Y,AgentSys,memory,goal-hijack,ingestion,Security,adversarial,,high,Explicit hierarchical memory management defense against IPI persistence/utility-degradation; evaluated on AgentDojo vs. 10 defenses incl. IsolateGPT/CaMeL
125,cb388f8a04321f4f20d14efb40704581f4563bcd,Ghost in the Agent: Redefining Information Flow Tracking for LLM Agents,Y,NeuroTaint,tool-output,goal-hijack,reasoning,Security,adversarial,,high,Offline provenance/information-flow-tracking auditing framework for LLM agents; evaluated on TaintBench vs. FIDES (IFC baseline)
126,f7919b582eac5b86c88c697aad354f70f554002d,"OpenClaw PRISM: A Zero-Fork, Defense-in-Depth Runtime Security Layer for Tool-Augmented LLM Agents",Y,OpenClaw PRISM,tool-output,goal-hijack,execution,Security,adversarial,,high,Zero-fork defense-in-depth runtime security layer (10 lifecycle hooks) for OpenClaw agent gateways; ablation shows monotonic block-rate gains
127,19f4bb442c551929118eeddaf92f594602f9e3ec,Invitation Is All You Need! Promptware Attacks Against LLM-Powered Assistants in Production Are Practical and Dangerous,N,,,,,Security,,,high,"Red-team disclosure study of Promptware attacks against production Gemini assistants; no defense proposed, purely an attack/risk-assessment paper"
129,cf41950de467bd8843e1961c6f0abf673ec0c938,MCP-38: A Comprehensive Threat Taxonomy for Model Context Protocol Systems (v1.0),N,,,,,Security,,,high,"MCP-38 is a threat taxonomy paper, not a defense"
130,7ff1a721846c7b157214001fd598df4a33fbbfe3,MobileSafetyBench: Evaluating Safety of Autonomous Agents in Mobile Device Control,Y,Safety-guided Chain-of-Thought (SCoT),tool-output,goal-hijack,none,Security,both,,low,"MobileSafetyBench is primarily a benchmark, but proposes SCoT prompting as a tested mitigation; benchmark mixes general risky-task over-compliance (incidental) and an explicit IPI subset (adversarial)"
131,7df45234de79e1c93651813fa7d2acfc3c2e6f00,Architecting Resilient LLM Agents: A Guide to Secure Plan-then-Execute Implementations,N,,,,,Security,,,high,"Practitioner architectural guide systematizing the existing Plan-then-Execute pattern; purely qualitative/expository, no empirical evaluation, no novel technique introduced"
132,540ba347afa82e8437754c15b58eb1d365aa11f0,Caging the Agents: A Zero Trust Security Architecture for Autonomous AI in Healthcare,N,,,,,Security,,,high,"Applied production security-deployment case study for a healthcare AI agent fleet using standard infrastructure security tools (gVisor sandboxing, Kubernetes, HIPAA mapping); no novel technical defense mechanism introduced, an applied engineering case study"
133,6bad6cb411a86c0be216ee051ba51b07f3b0bafa,OMNI-LEAK: Orchestrator Multi-Agent Network Induced Data Leakage,N,,,,,Security,,,high,"OMNI-LEAK is a multi-agent data-leakage ATTACK paper, no defense proposed"
134,6424243734d098460777049e1f11705d1b5d85c8,Breaking ReAct Agents: Foot-in-the-Door Attack Will Get You In,Y,UNNAMED: Reflection-based defenses against Foot-in-the-Door IPI (Self-Reflection / Hesitation Reflection / Safe Reflection),tool-output,goal-hijack,none,Security,adversarial,,medium,"Paper's primary contribution is the FITD attack, but it also proposes and evaluates three reflection-based defense variants against undefended baseline"
135,66c8e83ed0fc215dc8be0e44715a692ef27f005b,"Taxonomy, Evaluation and Exploitation of IPI-Centric LLM Agent Defense Frameworks",N,,,,,Security,,,high,"SoK on IPI-centric defense frameworks; evaluates 10 existing defenses and introduces novel adaptive ATTACKS to break them, proposes no new defense of its own"
136,1f6fc5f8ad666da740a2b370ac54bbcd73f473d6,Exploiting Web Search Tools of AI Agents for Data Exfiltration,N,,,,,Security,,,high,Systematic red-teaming evaluation of web-search-tool IPI for data exfiltration; no defense proposed
137,4d4bcd13ba6241c38abe4f49db5045d6311526b1,Federated Retrieval-Augmented Generation for Cybersecurity in Resource-Constrained IoT and Edge Environments: A Deployment-Oriented Scoping Review,N,,,,,Security,,,low,"Data fields empty in export; title indicates a deployment-oriented scoping review of federated RAG for IoT cybersecurity, survey not a defense"
138,0f6b86356acc0b2a172096bda2193a6026986628,Runtime Policy Enforcement for MCP-Based LLM Agents,Y,UNNAMED: Policy Enforcement Point (PEP) for MCP tool-call boundary,tool-metadata,goal-hijack,execution,Security,adversarial,,medium,"Data fields mostly empty in export except abstract; abstract describes a PEP intercepting tool-call boundary with information-flow labels and hash-chained audit log, tested on controlled dataset across four attack classes"
139,150116ef37b7560697c1c475465bdb3c9bd9b072,Beyond Input Guardrails: Reconstructing Cross-Agent Semantic Flows for Execution-Aware Attack Detection,Y,MAScope,multi-agent,goal-hijack,execution,Security,adversarial,,high,Execution-aware cross-agent semantic flow reconstruction defense for multi-agent IPI; outperforms VanillaGPT baseline
140,d06152bdf0a008155e0f95e54a05aae11fd1f89d,The Gate Is Only as Honest as Its Contracts: ContractGuard for the Contract Layer of Risk-Aware Causal Gating,Y,ContractGuard,tool-output,goal-hijack,execution,Security,adversarial,Risk-Aware Causal Gating (RACG),high,Patches trust-assumption gap in prior RACG tool-gating defense via signed provenance + typed contract attestation + runtime effect verification
141,a110c0272fe8da942df2fe74205dd32157218587,Portable Agent Memory: A Protocol for Cryptographically-Verified Memory Transfer Across Heterogeneous AI Agents,N,,,,,Security,,,high,"Portable Agent Memory is primarily a cross-vendor memory-interoperability protocol; includes architectural integrity/tamper-evidence features but its own evaluation (Transfer Continuity Score) tests benign transfer fidelity only, no adversarial injection validation reported"
142,c0db3464d66135d7b7399346d6a90cf1467911b2,Aligning Provenance with Authorization: A Dual-Graph Defense for LLM Agents,Y,AuthGraph,tool-output,goal-hijack,execution,Security,adversarial,,high,Dual-graph (provenance vs. authorization) structural-comparison defense against IPI; evaluated on AgentDojo vs. CaMeL/DRIFT/Progent/SecAlign/PromptArmor
143,946e4e64ef25d3e3558c5dc54219fdad9d310d69,"Blind Gods and Broken Screens: Architecting a Secure, Intent-Centric Mobile Agent Operating System",Y,Aura,tool-output,goal-hijack,execution,Security,adversarial,,high,"Intent-centric secure mobile agent OS architecture; evaluated on MobileSafetyBench vs. Doubao Mobile Assistant (Standard/Pro), reduces ASR on high-risk tasks"
144,66e778a70b120bbffced9a13e2a7fcdb243ddc7d,The Granularity Mismatch in Agent Security: Argument-Level Provenance Solves Enforcement and Isolates the LLM Reasoning Bottleneck,Y,PACT (Provenance-Aware Capability Contracts),tool-output,goal-hijack,execution,Security,adversarial,,high,"Argument-level provenance runtime monitor addressing granularity mismatch of whole-call defenses; evaluated on AgentDojo, InjecAgent, Agent-SafetyBench vs. CaMeL/FIDES"
145,3481b760e4327407c2511b1e29259a2fe1e0bbab,CIBER: A Comprehensive Benchmark for Security Evaluation of Code Interpreter Agents,N,,,,,Security,,,high,"CIBER is a benchmark for code-interpreter-agent security; compares existing OCI vs OI architectures, proposes no new defense"
146,f8c0d1102dad313ced71f63c79868a2389f8f68f,Bypassing AI Control Protocols via Agent-as-a-Proxy Attacks,N,,,,,Security,,,high,"Agent-as-a-Proxy is an ATTACK bypassing CoT+action monitoring defenses (AlignmentCheck, LlamaFirewall), not a defense"
147,50f0b646d3b863bcbd4d3211e4a8ebf329d3f694,Cognitive Control Architecture (CCA): A Lifecycle Supervision Framework for Robustly Aligned AI Agents,Y,Cognitive Control Architecture (CCA),tool-output,goal-hijack,execution,Security,adversarial,,high,"Dual-layer full-lifecycle supervision framework against IPI, trajectory-deviation-based; outperforms MELON/DeBERTa/Repeat Prompt/Spotlight"
148,f8d41e7fb18fe740bf7404af9a05dbf2d0992a27,CachePrune: Teaching LLMs What Not to Follow via KV-Cache Editing,Y,CachePrune,tool-output,goal-hijack,reasoning,Security,adversarial,,high,"KV-cache neuron-pruning defense against IPI, zero test-time overhead; outperforms Delimiting/Datamarking/Encode_Base64"
149,0a020d999ee1dff44bf25c782f62f4e53f02347a,Kajian Konseptual AI Agent On-Chain Berbasis LLM untuk Manajemen Aset DeFi,N,,,,,Security,,,low,"Data fields empty in export; Indonesian-language title indicates a conceptual study of on-chain DeFi AI agents, survey not a defense"
150,156e8e6a9f11d3a3c9136dfc53211b9fb0d51699,Systemic Vulnerabilities in Autonomous LLM Agents: A Comprehensive Threat Analysis and Authorization Framework,Y,UNNAMED: Authorization framework for autonomous LLM agent threat mitigation,tool-output,goal-hijack,none,Security,adversarial,,low,Data fields empty in export except abstract; title indicates a formal threat model plus 'Authorization Framework' contribution addressing cross-agent spoofing/IPI/task hijacking
151,9ed873be33d372154f71b6197e135fada8dd5e90,Caught in the Act(ivation): Toward Pre-Output and Multi-Turn Detection of Credential Exfiltration by LLM Agents,Y,Agentic Immune System (AIS) -- CIFT + DP-HONEY + cumulative leakage tracking,tool-output,data-exfiltration,reasoning,Security,adversarial,,high,"Preliminary prototype combining activation-probe pre-output detection, honeytoken generation, and multi-turn leakage tracking against credential exfiltration"
152,b24fa85ac644bac1ae250e9af9737a58f17fd08f,RouteGuard: Internal-Signal Detection of Skill Poisoning in LLM Agents,Y,RouteGuard,skill,goal-hijack,ingestion,Security,adversarial,,high,Frozen-backbone internal-signal (attention hijacking) pre-execution skill-poisoning detector; transfer-tested on BIPIA too
153,6fe129422f47768c243bb0f17735cfbbcf786edf,"Trusted Credentials, Untrusted Behavior: Benchmarking LLM-Agent Security in High-Performance Computing",N,,,,,Security,,,high,"Position/vision paper defining the 'hijacked authorized agent' problem for HPC agents; no empirical defense proposed, only a comparison table of existing (insufficient) controls"
154,c65794f324d084f9f166cd9343633495c9d8a93c,LLM Scalability Risk for Agentic-AI and Model Supply Chain Security,N,,,,,Security,,,high,"Proposes LSRI, a risk-scoring/measurement index for agentic-AI deployment readiness, not a defense/mitigation technique that blocks or detects attacks"
155,cc586b2ca0dd46a67cbb6f4e8417c4002bb9403d,Confused ChatGPT: Cross-App Context Poisoning via First-Party APIs,N,,,,,Security,,,high,"Defines and characterizes 'cross-app context poisoning' as a new attack in ChatGPT Apps; an attack/vulnerability-disclosure paper, no defense proposed"
156,d38977e3fc7f6578d4df019b908b6e36951dfe9b,PIIGuard: Mitigating PII Harvesting under Adversarial Sanitization,Y,PIIGuard,tool-output,data-exfiltration,ingestion,Security,adversarial,,high,Webpage-level defense repurposing IPI defensively (hidden HTML fragments) against PII-harvesting queries; compared vs. text-substitution and AutoGuard
157,a00030f261b800f4156c88d01e0173f872962b99,OPENCLAW-SRT: Resource-Aware Autonomous Agent Architecture for Smart City Edge Computing,Y,OpenClaw-SRT (Semantic Routing & Trust),tool-output,resource-abuse,execution,Security,adversarial,,low,Data fields empty in export except abstract; abstract describes a three-layer security+resource architecture for edge OpenClaw deployment against IPI
158,9046b05d3d7246b7ec7fd5fc5225a2ebbc9ab1d5,AgentShield: Deception-based Compromise Detection for Tool-using LLM Agents,Y,AgentShield,tool-output,goal-hijack,execution,Security,adversarial,,high,"Deception-based (honeytools/honeytokens/parameter validator) compromise detection for IPI, tested cross-lingually (English/Kurdish/Arabic)"
159,6678fff0a53a41ee884dc2eaed3cdfa1e0c522b2,AgentRedBench: Dynamic Redteaming and Integration-Aware Defense for LLM Agents over SaaS Integrations,Y,AgentRedGuard,tool-output,goal-hijack,none,Security,adversarial,,high,Lightweight DeBERTa tool-response classifier accompanying the AgentRedBench benchmark; cuts online ASR by 75-77 points vs. Llama Guard/PromptGuard/ProtectAI/WildGuard
160,a5074bc01f873646e663eef4e37d99844d9a6047,AutoDojo: Adaptive Black-Box Attacks Reveal the Limits of IPI Defenses and Task-Specification Effects in LLM Agents,N,,,,,Security,,,high,"AutoDojo is an adaptive black-box ATTACK framework revealing limits of existing IPI defenses, not a defense itself"
161,2609615b172dcbab3fd10fc0a3a0f2d0c318d484,DE-FIVE: Detecting Malicious Image Prompts via Fourier Features and Image Vector Embeddings,Y,DE-FIVE,cross-modal,goal-hijack,ingestion,Security,adversarial,,high,Training-free hybrid Fourier-domain + image-embedding detector for malicious image prompts (jailbreak + IPI) against VLMs; beats VLMGuard/GradSafe/MirrorCheck/JailGuard
162,05743038dd4dcf0fde093e413ed045d0a4692fc2,"SafeClawBench: Separating Semantic, Audit-Evidence, and Sandbox Harm in Tool-Using LLM Agents",N,,,,,Security,,,high,"SafeClawBench is a staged benchmark separating semantic/audit/sandbox harm; tests existing prompt-level defense policies (Sandwich, LongPolicy), proposes no new defense of its own"
163,d65ba82f774f67790912d003539354155e7ff91c,Secure by Design: Quantifying Architectural Resilience and the Agents Rule of two,N,,,,,Security,,,low,"Data fields empty in export; abstract indicates a quantitative evaluation of existing architectural patterns (Plan-then-Execute, Context-Minimization, Anthropic's Rule of Two), not a novel proposed defense"
164,b6df37b96a984387de22ad1ecbf0a66a20ada084,A Low-Latency Fraud Detection Layer for Detecting Adversarial Interaction Patterns in LLM-Powered Agents,Y,"UNNAMED: Fraud-detection-inspired trajectory-feature detector (XGBoost, 42-dim features)",tool-output,resource-abuse,ingestion,Security,adversarial,,high,Trajectory-level (multi-turn) adversarial interaction detector inspired by payments fraud detection; 9.4x faster than LLM baselines at higher F1
165,45c41693ece0aebf5d9210aa3a983046ee325c65,ProjGuard: Safety Monitoring for Computer-Use Agents via Low-Dimensional Projections,Y,ProjGuard,tool-output,goal-hijack,execution,Security,adversarial,,low,Data fields empty in export except abstract; abstract describes behavioral trajectory monitoring via low-dimensional projections for computer-use agent safety
166,cce1b13eebe88e5051d329a95616c9df646fb08c,Unified Security Orchestration Framework for Protecting AI/ML Systems Against Input-Based and Model Supply Chain Attacks,Y,Unified Security Orchestration Framework (USOF),supply-chain,goal-hijack,ingestion,Security,adversarial,,low,Data fields empty in export except abstract; abstract describes a coordinated security-control system against input-based and supply-chain attacks
167,dd42a440316cbae44b0ff68fe79914b07799a8ec,Securing the Boundary: Trust Context Separation in Privileged AI Agent Systems,Y,UNNAMED: Trust Context Separation for privileged AI agent systems,tool-output,goal-hijack,execution,Security,adversarial,,low,Data fields empty in export except abstract; title/abstract indicate a formal-trust-boundary defense approach addressing gaps in prompt sanitisation/guardrails
168,560fc5db493c20f788c7d0a80e0e3a5c1ca1b200,PromptArmor: Simple yet Effective Prompt Injection Defenses,Y,PromptArmor,tool-output,goal-hijack,ingestion,Security,adversarial,,high,Guardrail-LLM-based detect-and-remove defense against PI; near-perfect ASR reduction vs. Repeat Prompt/Delimiter/DeBERTa/DataSentinel/Tool Filter/MELON
169,eb6cbd2b06a980d8fabc1d7615575498385b35c8,Prompt Injection Attack to Tool Selection in LLM Agents,N,,,,,Security,,,high,"ToolHijacker is a no-box ATTACK targeting tool selection, not a defense"
170,a90068513bf2eae66c81ff80b5060ce115097176,DataSentinel: A Game-Theoretic Detection of Prompt Injection Attacks,Y,DataSentinel,tool-output,goal-hijack,ingestion,Security,adversarial,,high,"Game-theoretic fine-tuned detection LLM for PI, deliberately made more vulnerable to injection to serve as detector"
171,fc3d1be58cc8fe00f15923493a0b59db2c50004c,Meta SecAlign: A Secure Foundation LLM Against Prompt Injection Attacks,Y,SecAlign++ / Meta-SecAlign,tool-output,goal-hijack,reasoning,Security,adversarial,SecAlign,high,Improved model-level defensive fine-tuning recipe fixing SecAlign's shortcut-learning and label-quality failure modes; first open-source commercial-grade PI-robust LLM
172,a376a054511881325218073b42461048b456b819,RTBAS: Defending LLM Agents Against Prompt Injection and Privacy Leakage,Y,RTBAS (Robust Tool-Based Agent System),tool-output,data-exfiltration,execution,Security,adversarial,,high,IFC/taint-tracking defense with dependency screeners against PI and privacy leakage; evaluated on AgentDojo vs. Tool Filter/Naive Tainting/Confirm-Every-Time
173,edd63168ea32a84ef63b3f34495cb8b65222ee32,WebInject: Prompt Injection Attack to Web Agents,N,,,,,Security,,,high,"WebInject is a pixel-perturbation ATTACK on MLLM web agents, not a defense"
174,6da58f1bf1a4873c15f0862dd58ecdde4fe6a029,Manipulating Multimodal Agents via Cross-Modal Prompt Injection,N,,,,,Security,,,high,"CrossInject is a cross-modal prompt injection ATTACK framework, not a defense (tests sandwich/blur as baseline defenses only)"
175,c0956166abdc1c330f56a4b5fdb09d05d659a453,RL Is a Hammer and LLMs Are Nails: A Simple Reinforcement Learning Recipe for Strong Prompt Injection,N,,,,,Security,,,high,"RL-Hammer is an RL-trained automated red-teaming ATTACK generator, not a defense"
176,4851dbb8c416d8c15d4f6a71a12ffd346d9685f4,Prompt Injection 2.0: Hybrid AI Threats,N,,,,,Security,,,high,Industry whitepaper/taxonomy synthesizing prior attack and defense literature; no original experiments or newly evaluated defense of its own
177,5012daa3095e9b6bf6d70d0ec8ffdb381e982687,Lessons from Defending Gemini Against Indirect Prompt Injections,N,,,,,Security,,,high,"Google DeepMind red-teaming report evaluating existing defense categories (ICL, Spotlighting, Paraphrase, Warning, classifiers) against Gemini; no single novel defense technique introduced as the paper's own contribution"
178,7222e1b74675ebfd85d5f261ef8ab5010111e737,Defending Against Prompt Injection with DataFilter,Y,DataFilter,tool-output,goal-hijack,ingestion,Security,adversarial,,high,Test-time model-agnostic filtering defense stripping injected instructions from untrusted data; evaluated on AgentDojo/InjecAgent vs. PromptGuard/DataSentinel/Sandwich/Tool Filter/PromptArmor
179,46a4e8c7d5fb84288c067c9ee769273a591226f2,AgentArmor: Enforcing Program Analysis on Agent Runtime Trace to Defend Against Prompt Injection,Y,AgentArmor,tool-output,goal-hijack,execution,Security,adversarial,,high,Program-analysis framework over agent runtime trace (graph IR) against PI; evaluated on AgentDojo vs. SecAlign/Progent/basic defenses
180,611967b1b2ddbee4b308451d4ae958f0ac78eb93,Simple Prompt Injection Attacks Can Leak Personal Data Observed by LLM Agents During Task Execution,N,,,,,Security,,,high,"Extends AgentDojo with data-flow-based exfiltration attacks; tests existing built-in AgentDojo defenses as baselines, proposes no new defense"
181,88043f04702a99d5acc496c6e799b6ae330295c3,ObliInjection: Order-Oblivious Prompt Injection Attack to LLM Agents with Multi-source Data,N,,,,,Security,,,high,"ObliInjection is an order-oblivious multi-source prompt injection ATTACK, not a defense (tests StruQ/SecAlign as baselines only)"
182,7c7ba94eb5d96b665397db77f765910e5acde5c6,Fun-tuning: Characterizing the Vulnerability of Proprietary LLMs to Optimization-Based Prompt Injection Attacks via the Fine-Tuning Interface,N,,,,,Security,,,high,"Fun-tuning is a graybox fine-tuning-interface optimization ATTACK against closed-weight LLMs, not a defense"
183,712e08695ec807163afbbfd9f442ab027ccc29ac,Robustness via Referencing: Defending against Prompt Injection Attacks by Referencing the Executed Instruction,Y,Robustness via Referencing (instruction-referencing defense),tool-output,goal-hijack,reasoning,Security,adversarial,,high,Leverages LLM's own instruction-following/referencing behavior as a defense signal; outperforms Sandwich/Reminder/Instructional/Spotlight/StruQ
184,f74726bf146835dc48ba4d8ab2dcfd0ed762af8e,Bypassing LLM Guardrails: An Empirical Analysis of Evasion Attacks against Prompt Injection and Jailbreak Detection Systems,N,,,,,Security,,,high,"Evasion-attack evaluation against six existing commercial guardrails (Azure Prompt Shield, ProtectAI, Meta Prompt Guard, etc.); no new defense proposed"
185,020ad9b3a8022ac6464cc06b2e80c2a267001e77,To Protect the LLM Agent Against the Prompt Injection Attack with Polymorphic Prompt,Y,Polymorphic Prompt Assembling (PPA),direct-input,goal-hijack,ingestion,Security,adversarial,,high,Randomizes separator/template per request to defeat structure-guessing PI attacks; evaluated across whitebox/blackbox attacker tiers vs. many commercial guard models
186,a75e8fbb6fa08ac1283619fd32f85057f561a003,"""Your AI, My Shell"": Demystifying Prompt Injection Attacks on Agentic AI Coding Editors",N,,,,,Security,,,high,"First empirical study of PI against agentic AI coding editors (Cursor, Copilot); no defense proposed or benchmarked"
187,0ab9c6fcfb5ed7e2e57bd2732180489e29f05b17,Enhancing Security in Large Language Models: A Comprehensive Review of Prompt Injection Attacks and Defenses,N,,,,,Security,,,low,"Data fields empty in export; title indicates a review of prior PI attacks/defenses/benchmarks, survey not a defense"
188,f851714285c7a6bfb963da98d67f04df0eafbac9,A Multi-Agent LLM Defense Pipeline Against Prompt Injection Attacks,Y,UNNAMED: Multi-agent PI defense pipeline (Chain-of-Agents / Coordinator-based),multi-agent,goal-hijack,reasoning,Security,adversarial,,high,Two multi-agent architectures (sequential and hierarchical) achieving 100% attack mitigation across 55 attack types vs. undefended baseline
189,db4cf9f6a653d5c15973e836c800ea47743251ae,Prompt Injection attack against LLM-integrated Applications,N,,,,,Security,,,high,"HOUYI is a black-box PI attack toolkit against real commercial applications, not a defense"
190,bd8d64d442ec88eaf5c3117e3700e61021db0587,Mind Mapping Prompt Injection: Visual Prompt Injection Attacks in Modern Large Language Models,N,,,,,Security,,,low,"Data fields empty in export; title indicates a visual/mind-mapping PI ATTACK paper, not a defense"
191,177137fd3d07855a6fa2e0bdcee3606d0159fa3d,PISanitizer: Preventing Prompt Injection to Long-Context LLMs via Prompt Sanitization,Y,PISanitizer,tool-output,goal-hijack,ingestion,Security,adversarial,,high,Pinpoint-and-sanitize defense designed specifically for long-context PI; outperforms Sandwich/Instructional/Meta-SecAlign/DataFilter/DataSentinel on LongBench
