row,paper_id,title,has_defense,defense_name,channel,consequence,defense_intervention_point,track,validated_against,is_extension_of,confidence,notes
1100,2ec84999ddecd420c0e4b215e524e7a7f38e9944,Transferable Direct Prompt Injection via Activation-Guided MCMC Sampling,N,,,,,Security,,,,Attack paper; proposes no defense. Only discusses perplexity filters and text classifiers as evasion targets.
1101,5717e2bd544b999c678c6199e844f790459f7327,PhantomLint: Principled Detection of Hidden LLM Prompts in Structured Documents,Y,PhantomLint,RAG,goal-hijack,ingestion,Security,adversarial,,high,"Named, released ingestion-stage detector that compares extracted document text against OCR of the rendered region, making detection independent of the specific hiding method. Evaluated only against deliberately hidden adversarial prompts, not incidental degradation."
1102,e236558c3ce8b819ccf0ef524629c3bd86f7940c,Misleading Large Language Models used (or misused) in Scientific Peer-Reviewing via Hidden Prompt-Injection Attacks,N,,,,,Security,,,,"No defense is offered as a contribution. Detection approaches (keyword search, hidden-text detection, alternative PDF parsers) and a prompt-level mitigation (instructing the LLM to disregard PDF instructions) are analysed and tested only to show they are evadable or ineffective."
1103,39c923bffb4a8c59df0107d1e492ed691041d15b,CAPTURE: Context-Aware Prompt Injection Testing and Robustness Enhancement,Y,CaptureGuard,direct-input,goal-hijack,ingestion,Security,adversarial,,medium,"Named guardrail classifier (DeBERTaV3-base fine-tuned per domain on CAPTURE data) evaluated head-to-head against five production guardrails. Conf is medium because it is largely a retraining of InjecGuard's recipe on new data rather than a new detection mechanism, and its contribution is entangled with the benchmark. The SAFE-GEN half measures over-defense on benign prompts, which is a false-positive study, not incidental context degradation."
1104,301b6d574aa1f16b8b0ded55ec0236cbd2066260,BenchOverflow: Measuring Overflow in Large Language Models via Plain-Text Prompts,N,,,,,Security,,,,"The only mitigation is an unnamed fixed conciseness reminder appended to the prompt, assessed as a lightweight probe and explicitly described by the authors as insufficient against the strongest strategies. It is not named or characterised as a defense contribution."
1105,98b790d195d775ee82c42fd596d588a792c6eab3,You've Changed: Detecting Modification of Black-Box Large Language Models,N,,,,,Security,,,,"The monitoring method is never named or branded, and its primary target is provider-side silent model change rather than injection; prompt-injection detection is a single brief demonstration (RQ4 of the paper) with no attacker adaptation, no baseline and no deployment design."
1106,133398e8ae12c847dffc6e894cad13f09ddd60f7,The Defense Trilemma: Why Prompt Injection Defense Wrappers Fail?,N,,,,,Security,,,,"Proves that a whole class of defenses (continuous, utility-preserving input wrappers) cannot be complete. It offers no defense of its own and explicitly lists the defense classes its result does not constrain."
1107,79a6f55042b8faa9e0dec67cf11dc2c63107678a,Soft Begging: Modular and Efficient Shielding of LLMs against Prompt Injection and Jailbreaking based on Prompt Tuning,N,,,,,Security,,,,"JUDGMENT CALL, flagged for review: 'soft begging' is genuinely new and named, but this is a three-page extended abstract with zero implementation, zero experiments and zero results, so nothing can be entered for validated_against without fabricating it. If the registry admits unimplemented proposals, the entry would be name='soft begging', stage='reasoning', channel='direct-input', consequence='goal-hijack', conf='low'."
1108,3a8ae0fe18fd081416b58065c4e618ad28836a4b,SPIN: Self-Supervised Prompt INjection,Y,SPIN (Self-Supervised Prompt INjection),direct-input,goal-hijack,reasoning,Security,adversarial,,high,"Named, quantitatively evaluated inference-time detect+reverse defense with real baselines (perplexity filtering, RA-LLM) and an adaptive-attacker stress test."
1109,f3fbee0560840cb3529632500218e2384a0c06af,Quantifying Conversation Drift in MCP via Latent Polytope,Y,SecMCP,tool-output,goal-hijack,reasoning,Security,adversarial,,high,"Named activation-based drift-detection framework for MCP agents, evaluated quantitatively across 3 models x 3 datasets x 3 risk types with real baselines and an adaptive-attack robustness check."
1110,867f0550f5e2d9a08d3c2094cf3c6bf05b90b6b5,Multilingual Hidden Prompt Injection Attacks on LLM-Based Academic Reviewing,N,,,,,Security,,,,Paper explicitly states it does not evaluate mitigation strategies; proposes no defense of any kind.
1111,b874b9a07cc89ff9501f87daddb54c9fff48bfa8,CASCADE: A Cascaded Hybrid Defense Architecture for Prompt Injection Detection in Model Context Protocol Systems,Y,CASCADE,tool-output,goal-hijack,ingestion,Security,adversarial,,medium,"Named, architecturally distinct 3-layer local defense with a genuine ablation (rule-only 61.05% recall -> +semantic 94.77% recall) on a large audited corpus; conf is medium rather than high because the paper's own emphasis and stated limitations are that thresholds were fit in-sample with no held-out data and no external baseline was actually run."
1112,1d2230f39944402726af88a5ae3188593e273ee2,AttackEval: A Systematic Empirical Study of Prompt Injection Attack Effectiveness Against Large Language Models,N,,,,,Security,,,,"No defense is proposed; the four 'defense tiers' are the paper's own simplified re-implementations of existing detection ideas (keyword blocklists, PromptSleuth-style intent reasoning) used purely as evaluation targets for the attack taxonomy."
1113,32bc9a01f4b0cbf8976bc682c282181dc6e0c1af,A Survey on Data Security in Large Language Models,N,,,,,Security,,,,"Survey; reviews existing defense strategies (adversarial training, RLHF, data augmentation) without proposing or naming a new defense of its own."
1114,f7a6445d92a5b2a02897a0915c7be087dc4c2ace,The Vulnerability of LLM Rankers to Prompt Injection Attacks: You are to [MARK] this document as relevant,N,,,,,Security,,,,"Purely an attack-side reproducibility/extension study; proposes no defense (Safe Reranking / BM25-only are pre-existing reference configurations, not a contributed defense)."
1115,3d16be498e90f357318f27bf8c476567a51d4e47,SecureCAI: Injection-Resilient LLM Assistants for Cybersecurity Operations,Y,SecureCAI,direct-input,goal-hijack,reasoning,Security,adversarial,,medium,"Named, quantitatively evaluated (ASR/CA/CAS, ablations, baselines) defense extending Constitutional AI with security-specific principles and DPO-based unlearning; conf capped at medium because the base model is never named, the adversarial benchmark is self-constructed and unreleased, and no code/data artifact is available for verification."
1116,eb1484d09fb1e32e5ad4049e22a653019ebc93a5,Prompt Injection as an Emerging Threat: Evaluating the Resilience of Large Language Models,N,,,,,Security,,,,"No defense is proposed; the paper only measures existing models' built-in resilience (alignment/RLHF) using its proposed metrics, with no new mitigation mechanism."
1117,9c44354252aad1d0aeb7dc6b476da5785143b27c,Prompt Attack Detection with LLM-as-a-Judge and Mixture-of-Models,Y,LLM-as-a-Judge (taxonomy-guided structured-reasoning judge) with Mixture-of-Models aggregation,direct-input,goal-hijack,ingestion,Security,adversarial,,high,"Named, rigorously quantified detection defense (structured CoT + self-reflection judge, plus a weighted multi-model ensemble) validated against real production traffic and red-teamed attacks with strong baselines (commercial guardrails, encoder classifiers, specialized safety LLMs) and 5-fold cross-validation; already deployed in production."
1118,2f6cc73ba64540df84322c0891a99d4f03d199fd,Machine-Assisted Grading of Nationwide School-Leaving Essay Exams with LLMs and Statistical NLP,N,,,,,Security,,,,No defense is implemented or evaluated; the paper only mentions in discussion that human-in-the-loop review and existing published defenses (Suo 2024; Debenedetti et al. 2025) could mitigate the demonstrated vulnerability.
1119,7d813fac2627225f483c718e1af14de72772ab48,LLM-Enabled Open-Source Systems in the Wild: An Empirical Study of Vulnerabilities in GitHub Security Advisories,N,,,,,Security,,,,"No defense is proposed; the paper's contribution is a taxonomy-mapping analysis (CWE + OWASP) of disclosed vulnerabilities, not a mitigation mechanism."
1120,e0dbb0ec29db851bbd36e75326a0bc3bf2a607cb,Know Thy Enemy: Securing LLMs Against Prompt Injection via Diverse Data Synthesis and Instruction-Level Chain-of-Thought Learning,Y,InstruCoT,direct-input,goal-hijack,reasoning,Security,adversarial,,high,"Named, released (code+data), rigorously evaluated instruction-level CoT fine-tuning defense across 4 open LLMs, 3 threat dimensions, and multiple baselines with large, consistent Defense Rate improvements."
1121,1759010234718b3ece22e9beb554f55b22b06fbe,KVEraser: Learning to Steer KV Cache for Efficient Localized Context Erasing,Y,KVEraser,RAG,reasoning-corruption,reasoning,Security,incidental,,high,"Named, code-released, rigorously benchmarked KV-cache-editing mechanism for erasing problematic context spans; motivated in part by adversarial prompt injection but the paper's own quantitative evaluation tests erasure of harmful/misleading factual distractors in QA and a synthetic span-deletion benchmark, not an adversarial attack-success-rate evaluation, so validated_against is incidental rather than adversarial or both."
1122,81799a61b1e50bd1050720ec4e31a531eb02bbd1,Detecting Prompt Injection Attacks Against Application Using Classifiers,N,,,,,Security,,,,"The paper trains standard off-the-shelf classifiers (LSTM/FNN/Random Forest/Naive Bayes) without giving the overall approach a distinct name or novel architecture, and its listed operational mitigations (rate-limiting, sandboxing, authentication) are narrative proposals that are not implemented or evaluated, so there is no named, evaluated defense contribution per the registry's bar."
1123,f18b95663f87743335eee0578212fcb484882eae,Counterfactual Evaluation for Blind Attack Detection in LLM-based Evaluation Systems,Y,SE+CFE (Standard Evaluation + Counterfactual Evaluation),direct-input,goal-hijack,reasoning,Security,adversarial,,high,"Named, quantitatively validated detection framework tested across 6 datasets x 7 LLMs with a clear baseline (SE alone) and large, consistent F1 improvements for attack detection."
1124,d45e2718c4ae41fb90436d97eb89542f525dbc1f,CLIOPATRA: Extracting Private Information from LLM Insights,N,,,,,Security,,,,"Attack-only paper; it evaluates the target system's own pre-existing LLM-based privacy auditor and finds it ineffective, and reports mitigations the target's authors say they are exploring, but proposes no new named defense itself."
1125,8fdd34153d1035d09dd4a6efa9cb0c91d23d0045,More than you've asked for: A Comprehensive Analysis of Novel Prompt Injection Threats to Application-Integrated Large Language Models,N,,,,,Security,,,,"The 'Mitigations' discussion is explicitly speculative (LLM supervisor/moderator, interpretability-based outlier detection floated as future directions, not implemented, named, or evaluated); the abstract itself states effective mitigations are currently lacking."
1126,04fa3ebc4c0c0b4a2d2d1a3fc612134a05057696,Prompt Injection Attacks and Defenses in LLM-Integrated Applications,N,,,,,Security,,,,"The paper formalizes and benchmarks 10 pre-existing defenses (5 prevention-based, 5 detection-based) rather than proposing a new defense of its own; its contribution on the defense side is the benchmark/evaluation framework, not a novel mitigation."
1127,04999c8c3fd3947361cdd4301c9cc32983e7a374,Prompt injection attacks on vision language models in oncology,N,,,,,Security,,,,"Tests three ad hoc, unnamed mitigation ideas (ethical prompt engineering, a supervisor-agent checker, and their combination) and finds them largely insufficient (only partial effect for Claude-3.5); these are evaluated as informal mitigations, not proposed/characterized as a new named defense contribution."
1128,9dd05a0a81736b159de62379851851a392f44410,"Prompt Injection Attacks on Large Language Models: A Survey of Attack Methods, Root Causes, and Defense Strategies",N,,,,,Security,,,,Systematic literature review; catalogs and characterizes 37 existing defense mechanisms from the surveyed literature without proposing a new named defense.
1129,ddc05de1e67e151a6aa8148c6f34260484207ba5,Prompt Injection Detection in LLM Integrated Applications,N,,,,,Security,,,,"The three-layer pipeline (banned-term list + embedding similarity search + fine-tuned BERT) is a combination of standard, individually well-known techniques rather than a distinctly named system; the paper does not give its overall approach a name or characterize the combination itself as a novel architectural contribution beyond an applied production deployment."
1130,fc4fe9d58618c0d5aee3cda9edab927569d290cd,"Large Language Models for Cybersecurity Intelligence, Threat Hunting, and Decision Support",N,,,,,Security,,,,"No named defense. Recommends generic 'robust security controls, continuous monitoring and human oversight' without characterizing any mechanism as a contribution."
1131,b29b7aaae0554e864409dfd1afadf9e1564a2616,A Brief Survey on Safety of Large Language Models,N,,,,,Security,,,,Survey. Summarizes input-side and output-side defense categories drawn from the literature; proposes and names nothing.
1132,c3cc8bd227eedf8986bab48779db0c9335d5b633,PromptGuard a structured framework for injection resilient language models,Y,PromptGuard,direct-input,goal-hijack,ingestion,Security,adversarial,,high,"Named four-layer retraining-free pipeline (regex+MiniBERT gatekeeping, structured ChatML/JSON formatting, LLM-as-Critic output validation, adaptive response refinement). Primary intervention is at ingestion though Layers 3-4 act post-inference. Evaluation is entirely on adversarial injection prompts; TruthfulQA is used to test the critic but still as an adversarial-sample source."
1133,0e8b21eb382b1060019acb91ed32248abf1015c3,Prompt injection attacks on vision-language models for surgical decision support,N,,,,,Security,,,,"No defense proposed. Authors call for 'specialized guardrails' and suggest monitoring reasoning consistency across CoT steps as a future direction, without building or naming anything."
1134,9be8902fc1bbe28ba09336f492577eb9a030d739,Adaptive Multi-Layer Framework for Detecting and Mitigating Prompt Injection Attacks in Large Language Models,Y,Prompt-Shield Framework (PSF),direct-input,goal-hijack,ingestion,Security,adversarial,,high,"Named three-module framework (Context-Aware Parsing, Output Validation, Self-Feedback Loop) with per-module ablation. Primary gate is at input ingestion. Validation uses only adversarial jailbreak prompts; benign prompts serve as the negative class, not as an incidental-degradation test."
1135,b84eb462ce742f35d638d10b3218ddf72712f12b,A pen mark is all you need - Incidental prompt injection attacks on Vision Language Models in real-life histopathology,N,,,,,Security,,,,No defense proposed. Prompt engineering is tested as an off-the-shelf mitigation and reported to fail; background removal and label masking are only mentioned as untested suggestions.
1136,d1dfe09d10632c6d52cfdfc83c9f6d91a57570b6,Secure Artificial Intelligence (SAI): A Dual-layer defence model against prompt injection and prompt poisoning attacks,Y,Secure Artificial Intelligence (SAI),direct-input,goal-hijack,ingestion,Security,adversarial,,low,"Named and claimed as the paper's contribution, so it clears the naming bar, but it is the well-established guard-LLM-in-front pattern with no novel mechanism, no implementation detail (base model unspecified) and only two anecdotal screenshots as validation. Flagged for review - a reasonable reviewer could drop this from the census as not genuinely new."
1137,150a1e91b96fdd5b675ce72ee7f4f4b9e301ae04,Strengthening LLM Trust Boundaries: A Survey of Prompt Injection Attacks,N,,,,,Security,,,,"No defense proposed. Offers a research agenda for strengthening trust boundaries via sociotechnical approaches, with nothing built or named."
1138,b7e425c93a0bfe017098cedecc43760a6f9ef5e8,Defending Language Models Against Image-Based Prompt Attacks via User-Provided Specifications,Y,SPML-IR specification-based image defense (two-stage input validation + prompt injection detection),cross-modal,goal-hijack,ingestion,Security,adversarial,,medium,"Claimed as the first defense for image-based injection on MLLM chatbots and characterized as a contribution, but it is an extension of the authors' own prior SPML DSL to a new modality and the new component is never given a distinct name of its own. Conf medium for that reason plus the seven-image case-study evaluation."
1139,451a78313fb0d6b4a74507a1a171aa3c9b89c0eb,Large Language Models and Security,N,,,,,Security,,,,No defense proposed. Existing mitigations are reviewed and their limits argued; nothing is built or named.
1140,697bb7f0de245cb50e39dd585ac8c2d033cb51b8,Protection of LLM Environment Using Prompt Security,Y,LPDS (LLM Prompt Detection System),direct-input,goal-hijack,ingestion,Security,adversarial,,medium,"Named four-engine input/output scanning gateway, characterized as the paper's contribution and quantitatively evaluated. Conf medium because the injection engine is never evaluated in isolation, there is no baseline, and the reported numbers are internally inconsistent."
1141,407b6a1611ecc8b104d8c4af6c7bfd92d179f122,A Framework for Security Testing of Large Language Models,N,,,,,Security,,,,No runtime defense. The contribution is a pre-deployment pytest testing harness with similarity-based grading. The one mitigation idea mentioned (expanding user prompts with instructions against illegal content) is explicitly declared out of scope and untested.
1142,c77d0401fcef4b9dcb16e8d8e0f8c688c90abd1d,Prompt Injection in Large Language Model Exploitation: A Security Perspective,N,,,,,Security,,,,"No named defense. The contribution is an assembly of existing scanning tools into a testing workflow; the 'self-healing mechanism' appears only as a box in a data-flow diagram with no mechanism, implementation or evaluation."
1143,fae250f21435b2eca9af127a6b85571cbd3cd5bd,"A Systematic Review of Prompt Injection Attacks on Large Language Models: Trends, Taxonomy, Evaluation, Defenses, and Opportunities",N,,,,,Security,,,,Systematic literature review. Catalogues existing mitigation categories and identifies the scarcity of defenses as a gap; proposes nothing.
1144,4ef497f74ae90b475b43d9dafd9ab74357252155,Cyberattacks on Large Language Models - Attack Detection and Architecture Adaptability,N,,,,,Security,,,,"A defense architecture is described but never given a distinctive name - components carry only generic labels ('Attack Detector Algorithm', 'Attack Library'), the framework is framed as an extension of HouYi, and it receives zero evaluation. Fails the named-and-validated bar. The LLM-switching-on-detection idea is the one arguably distinct element; flagged in case a reviewer wants to revisit it."
1145,b7324677248bb99befa3cd97c2936ae8f2b46f36,Chat GPT and Cyber Risks: Need of Custom Large Language Models,N,,,,,Security,,,,"No defense. Recommends building custom/fine-tuned organizational LLMs and proposes CVaR as a risk-quantification accounting method - neither is a context-poisoning defense mechanism, and neither is implemented or evaluated."
1146,84fd981ed4e397d516f2edb2af3a43d95fb6d407,’Ignore All and Accept My Resume’: The Impact of Prompt Injection in Automatic Resume Screening,N,,,,,Security,,,,No defense is implemented; the discussion section recommends generic future filters/trust boundaries without naming or evaluating a mechanism.
1147,646f950f41530e196f83033d21dfaefb27dd7b85,Privacy-Preserving Prompt Injection Detection for Smart Cloud-Deployed Large Language Models,Y,Chunk-based hash + embedding prompt injection detection scheme (with optional blockchain audit logging),direct-input,goal-hijack,ingestion,Security,adversarial,,medium,"Named/characterized as the paper's core contribution with a dedicated algorithm (Algorithm 1) and quantitative F1 comparison against two baselines; no fancy acronym given, but real evaluation grounds it as a genuine contribution.  [stage and validated_against filled 2026-09-21: the agent omitted both keys; stage taken from the paper-level defense_intervention_point (ingestion), validated_against=adversarial because the evaluation runs known injection templates (ignore-previous-instructions, information overload, repeated-token, system-mode) with no incidental-degradation arm.]"
1148,4b6793d43e7527b152ce0700204a8f3f3dee7928,Graph-Based Prompt Injection Attacks Against Large Language Models,N,,,,,Security,,,,"Pure attack paper; proposes no mitigation, only recommends future safety hardening in general terms."
1149,0a78327b9cc6e3b980e70489d22c96c0d26bca6c,A Novel GNN-based Approach for Detection of Prompt Injection Attacks,Y,GNN-based prompt injection detector,direct-input,goal-hijack,ingestion,Security,adversarial,,high,Named contribution with real quantitative benchmark (F1/accuracy) against 3 baselines and cross-validation on a public prompt-injection dataset.
1150,7d76841c36a85d550d2211b148d0c593e75f7419,Disrupting Large Language Models with hidden prompt injection attacks embedded in HTML pages,Y,Windowed HTML content filtering (128/64-token chunking + PromptGuard/DeBERTaV3 classification),RAG,goal-hijack,ingestion,Security,adversarial,,medium,"Presented as ""the proposed solution"" and quantitatively evaluated across models/window sizes/classifiers, but combines existing off-the-shelf detectors (Prompt-Guard, DeBERTaV3) rather than a novel detection algorithm."
1151,c648165523cedb7b194f48cf8b1e2cd206b6f58e,The AI-Cybersecurity Nexus: How Large Language Models are Reshaping Threat Intelligence and Digital Defense,N,,,,,Security,,,,"Same reasoning as rq3 - no original defense proposed, only synthesis of others' published mitigations."
1152,d3dc0f24be7f1a9ccc7eb482b2fe814a7b99baf9,Security Risks and Privacy Challenges of Large Language Models in Enterprise Environments,N,,,,,Security,,,,"Proposes a generic best-practice checklist/framework (Fig. 7 'LLM Security Framework') for enterprise governance; it is a qualitative recommendation list, not a technical mechanism, and is never implemented or evaluated."
1153,11d778e096a1716b14afa5915378ad4a25525e77,Security Posture Evaluation of Model Context Protocol Servers Against Prompt Injection,N,,,,,Security,,,,"No defense proposed or evaluated; conclusions only recommend generic future safeguards (input validation, anomaly detection, authorization workflows)."
1154,87357be6223d48473fb253eba563c31e5dffc5c1,Multi-Criteria Evaluation of Large Language Models (LLMs): Balancing Performance and Security,N,,,,,Security,,,,"Evaluation/benchmarking methodology paper for model selection, not a mitigation mechanism; proposes no defense against prompt injection."
1155,8c97e50ca4568f7caabb5e39e38acdbc19bc719a,Integrating Generative AI in Cybersecurity Curricula,N,,,,,Security,,,,"Cites known existing defenses (paraphrasing, retokenization, delimiters, perplexity detection) for teaching purposes; does not propose or evaluate an original defense."
1156,c18ac188e59bc0f7da13a9932c1311bad911ac4a,Hybrid Constitutional Classifiers for Prompt Injection Defense,Y,Hybrid Constitutional Classifier,direct-input,goal-hijack,ingestion,Security,adversarial,,high,"DeBERTa input classifier + Mistral-7B output monitor, quantitatively benchmarked (accuracy/FPR/latency) against LLaMA-2 13B classifier and rule-based filter baselines on HarmBench/jailbreak/synthetic datasets."
1157,1ce4b21dda6721f1c94b63ab1b93144a87a9b0ad,Enterprise Secure AI Execution Engine: A Zero-Trust Security Gateway for Enterprise LLM Systems,Y,Enterprise Secure AI Execution Engine (Zero-Trust AI Security Gateway),direct-input,data-exfiltration,ingestion,Security,adversarial,,high,"RBAC + deterministic tokenization + adversarial prompt detection pipeline; quantitatively benchmarked (98.7% block accuracy, 1.3% false-allow rate) vs. an unprotected baseline on 300 HackAPrompt-derived prompts across 5 attack categories."
1158,b67115f4decad83af468d64e67297d1648590c90,A Novel Security Framework against Prompt Injection Attacks,Y,Prompt Injection Threat Analysis + LLM Output Risk Monitoring framework,direct-input,goal-hijack,ingestion,Security,adversarial,,medium,"Combines input threat-analysis (malicious prompt/language/privacy) with output risk monitoring by fine-tuning existing detector models (Prompt-Guard-86M, DeBERTa-v3, XLM-RoBERTa); 93.65% overall accuracy on an integrated dataset, but largely assembles/fine-tunes off-the-shelf components rather than a new algorithm."
1159,2d3761e670c3597babbbcd9cf7b88327e07e770b,Securing With Dual-LLM Architecture: ChatTEDU an Open Access Chatbot’s Defense,Y,ChatTEDU dual-LLM architecture (LLM-1 moderation gatekeeper + LLM-2 response generator),direct-input,goal-hijack,ingestion,Security,adversarial,,high,"Real production deployment evaluation: 100% detection of 180 real malicious attempts among 4,501 interactions, 0.28% FPR, 18% latency overhead; authors note no baseline method was directly compared on the same dataset."
