row,paper_id,title,has_defense,defense_name,channel,consequence,defense_intervention_point,track,validated_against,is_extension_of,confidence,notes
310,d82996e86627e67d6b2ca0564113e641b7318d47,MetaSkill-Evolve: Recursive Self-Improvement of LLM Agents via Two-Timescale Meta-Skill Evolution,N,,skill,reasoning-corruption,none,Both,,,,"MetaSkill-Evolve is a capability/self-improvement paper (recursive skill evolution); non-adversarial, no defense proposed"
311,90eb0dd5875ba54be0e3740b972003e8288a91c6,"ClawSafety: ""Safe"" LLMs, Unsafe Agents",N,,tool-output,goal-hijack,none,Security,,,,ClawSafety is explicitly a benchmark/measurement paper (paper itself states no proposed defense method compared against baselines)
312,77bd60b2f06f814a3f6ef85ec0c11b0176b0ceb1,Trojan's Whisper: Stealthy Manipulation of OpenClaw through Injected Bootstrapped Guidance,N,,direct-input,persistence-backdoor,none,Security,,,low,"Attack-only paper (Guidance Injection into OpenClaw bootstrap hooks); evaluates four existing/adapted detection baselines (Static Pattern Scan, LLM-Guard, custom Hybrid Classifier, third-party SkillScan) which are all evaded (94%), but frames these as evaluation baselines rather than a novel defense contribution; concludes only with a call for future defenses"
313,017083cfa88785e0a5dbddf6b5027caa281bc881,Agent Skills in the Wild: An Empirical Study of Security Vulnerabilities at Scale,Y,SkillScan,skill,goal-hijack,none,Security,adversarial,,medium,"Multi-stage hybrid detection framework (static security scanner + LLM-Guard + LLM-based semantic classification) used to empirically characterize vulnerability prevalence across 31,132 real marketplace skills; functions as a genuine detection/vetting technique with reported precision/recall, though primary framing is a measurement study"
314,4c0f6dc02450d6e58abdadd5293d7bd762129886,POISE: Position-Aware Undetectable Skill Injection on LLM Agents,N,,skill,goal-hijack,none,Security,,,,POISE is an attack-only paper (position-aware undetectable skill injection); no defense proposed
315,36dd2ed29b677eff1f4689a18040d3fae5c4278a,PlanFlip: Attacking Multi-Agent LLM Systems via Planning-Phase Prompt Injection,Y,GoalAnchorCheck (D1) / CrossAgentConsensus (D2),multi-agent,goal-hijack,none,Security,adversarial,,high,"Two planning-phase-injection detection defenses proposed alongside the paper's PlanFlip attack; achieve detection rates up to 1.00, outperforming same-backbone self-critique baseline in 15/16 cells"
316,e446aa098e37f3969e1cde7101959575f46fec56,Forensic LLM-Trace: Interpretable Multi-Agent AI Forensic Architecture for Prompt Injection Investigation,Y,Forensic LLM-Trace,tool-output,goal-hijack,none,Security,adversarial,,low,"Interpretable multi-agent forensic architecture (semantic artifact normalization, graph-driven relationship reconstruction via Neo4j, transformer-assisted entity extraction) for post-hoc prompt-injection investigation; evaluated only on ""simulated prompt-manipulation scenarios"" with thin methodological detail available"
317,7ecde12a9c503955ec0cdb38f892df3664fc95f1,AegisAgent: An Autonomous Defense Agent Against Prompt Injection Attacks in LLM-HARs,Y,AegisAgent,tool-output,goal-hijack,reasoning,Security,adversarial,,high,"First autonomous defense agent for LLM-based Human Activity Recognition (HAR) against prompt injection into sensor-to-prompt pipeline; evaluated across 5 LLM-HAR systems x 4 classifier LLMs (20 configs), reduces ASR by 30% on average"
318,4e92cc52b11da0785362c3b98a8821005d326b45,G-Safeguard: A Topology-Guided Security Lens and Treatment on LLM-based Multi-agent Systems,Y,G-Safeguard,multi-agent,goal-hijack,execution,Security,adversarial,,high,"Topology-guided graph-neural-network detection-and-remediation defense for MAS against prompt injection, memory poisoning, tool attacks; evaluated across 5 LLM backbones and 4 topologies (chain/tree/star/random)"
319,b99bf346a634338688ffe89878505bdc07bfe1c6,Maris: A Formally Verifiable Privacy Policy Enforcement Paradigm for Multi-Agent Collaboration Systems,Y,Maris,multi-agent,data-exfiltration,execution,Security,adversarial,,high,"Formally verifiable privacy policy enforcement paradigm for multi-agent collaboration systems, integrated into AG2/LangGraph/A2A; reduces policy violation rate to 0% under passive and proactive attack scenarios (eavesdropping, prompt injection)"
320,6ce422be9ce4e9ccf5c72ef293d14c78291c6528,Z-Space: A Multi-Agent Tool Orchestration Framework for Enterprise-Grade LLM Automation,N,,tool-metadata,goal-hijack,none,Security,,,,Z-Space is a non-adversarial capability/efficiency framework for enterprise MCP tool orchestration; no adversary or defense considered
321,502cb13c300a8f1075e921b391528b5507e58259,Kill-Chain Canaries: Stage-Level Tracking of Prompt Injection Across Attack Surfaces and Model Safety Tiers,N,,tool-output,goal-hijack,none,Security,,,,"Kill-chain canary methodology is a diagnostic/stage-level measurement technique tracking injection propagation, not itself a mitigation that blocks attacks"
322,f759d9e8f124b49d74005ed5d36c2202bddd0dd7,"Prompt Injection Mitigation with Agentic AI, Nested Learning, and AI Sustainability via Semantic Caching",Y,TIVS-O agentic defense pipeline (Front-End Agent + Guard-Sanitizer + Policy Enforcer with semantic caching),tool-output,goal-hijack,reasoning,Security,adversarial,TIVS (authors' own prior four-metric framework),high,Three-stage open-weight agentic pipeline extending authors' prior TIVS framework with semantic caching and Observability Score Ratio; achieves 84.4% secure responses across 301 adversarial prompts
323,c30673d667b2875f2a7563c4755520d6961783f8,Addressing Prompt Injection in Large Language Models via In-Context Learning,Y,UNNAMED: ICL-based multi-LLM agent harmfulness-detection framework,direct-input,goal-hijack,reasoning,Security,adversarial,,high,In-context-learning-based multi-LLM agent framework for prompt-injection/jailbreak detection without fine-tuning; outperforms four baselines with average +16.6 F1 points across three target LLMs
324,5d2be52b945cd9f8b6286be24a3bbad1a97a26ef,Bad Memory: Evaluating Prompt Injection Risks from Memory in Agentic Systems,N,,memory,goal-hijack,none,Security,,,,"Measurement study of prompt-injection persistence risk from memory files (CLAUDE.md/AGENTS.md); establishes attack/measurement methodology, no defense system proposed or compared"
325,c1cf294d2e6f01055819d5d9bcb086e1a4c9d34b,SafeClaw-R: Towards Safe and Secure Multi-Agent Personal Assistants,Y,SafeClaw-R,multi-agent,goal-hijack,execution,Security,both,,high,Runtime safety-enforcement framework for OpenClaw-style multi-agent personal assistants (Skill-guard component); evaluated on Google Workspace risk scenarios (incidental reasoning-failure risks e.g. fake event injection) and on MaliciousAgentSkills benchmark (adversarial)
326,a03e5a5ea5a229acef4583d595ba477614f182ad,CoMAI: A Collaborative Multi-Agent Framework for Robust and Equitable Interview Evaluation,N,,multi-agent,reasoning-corruption,none,Security,,,low,CoMAI is primarily a capability paper (multi-agent interview evaluation framework); includes a secondary Security agent component but adversarial evaluation is not the paper's core focus/contribution
327,057aa5b70532227a3eb2710604d328b7486f8561,Multi-Agent AI Framework for Threat Mitigation and Resilience in Machine Learning Systems,N,,multi-agent,goal-hijack,execution,Security,,,,"Near-duplicate of row 266 (same ontology-driven threat-graph characterization study); empirical threat characterization, no defense technique proposed"
328,4f6bc1797993f1ff1ddb1fccb9111bc424fa2242,RAG-Induced Failures in Multi-Agent Large Language Model Debate,N,,RAG,reasoning-corruption,none,Security,,,,"Attack/vulnerability paper demonstrating RAG-manipulation attacks against multi-agent debate; calls for ""stronger verification and trust calibration"" but proposes no specific named defense"
331,1ee66ccebe2e1c1d8f3f3ec74c957ea91dcd2e98,A Multi-Agent Framework for Step-Level Tool-Call Safety Evaluation in Industrial Control Systems,Y,UNNAMED: step-level fine-tuned industrial tool-call guardrail,tool-output,resource-abuse,execution,Security,adversarial,,medium,"Primarily a guardrail-oriented dataset/benchmark paper for industrial LLM agent tool-call safety (3-mode taxonomy: benign/injected-benign/malicious), but also fine-tunes and evaluates a guardrail model showing improved sensitivity to injected-benign contextual manipulation vs instruction-tuned LLM baselines"
332,574941aa01920e483d384d89061d91ec797b6a37,Multi-Agent Firewall Architecture for Privacy Protection of Sensitive Data in Interactions with Language Models,Y,UNNAMED: multi-agent privacy firewall (browser extension + MITM proxy + PII-detection pipeline),multi-agent,data-exfiltration,ingestion,Security,incidental,,high,"Open-source user-facing firewall for sensitive-data leakage prevention in web/API LLM interactions; explicitly non-adversarial framing (inadvertent user data leakage, not attacker-driven), evaluated across 11 pipeline configurations on precision/recall/latency"
333,9bfaaba28057e228754869c6788e5bccc3bb1015,A Modular Multi-Agent Coordination Framework for Persistent Autonomous AI Assistants with Tool Orchestration and Long-Horizon Task Management,N,,multi-agent,reasoning-corruption,none,Both,,,low,"Modular multi-agent coordination framework (task-ledger protocol, dependency graph, role isolation) lists ""prompt-injection defense"" as one of four governance-layer components, but the reported evaluation measures only coordination overhead/task throughput/latency -- no attack or security evaluation of this component is reported"
334,157e5ca927f16b3613731b1d50c0714e39825dcc,"Adaptive Adversaries: A Multi-Turn, Multi-LLM Benchmark for LLM Agent Security",N,,tool-output,goal-hijack,none,Security,,,,"Adaptive multi-turn adversarial benchmark (AgentBeats-based); explicitly a benchmark/evaluation paper, no defense proposed"
335,1849c0ea146198831e17f1b3ccde57493b980442,The Blind Spot of Agent Safety: How Benign User Instructions Expose Critical Vulnerabilities in Computer-Use Agents,N,,tool-output,goal-hijack,none,Security,,,,"OS-BLIND is a benchmark paper exposing a blind spot in CUA safety under benign instructions; evaluates limitations of existing defenses, proposes no new one"
336,117cd1d71516457304f87903bac925e5d1222325,Agentic JWT: A Secure Delegation Protocol for Autonomous AI Agents,Y,Agentic JWT (A-JWT),tool-metadata,goal-hijack,execution,Security,adversarial,,high,Dual-faceted intent-token extension to OAuth2/JWT binding agent actions to verifiable user intent; mitigates all 12 STRIDE-based threats in Before/After methodology vs standard OAuth2 JWT
337,064e99edb10404a43f0aa04813a68ae6da2728e2,The Autonomy Tax: Defense Training Breaks LLM Agents,N,,tool-output,reasoning-corruption,reasoning,Security,,,,"Critique/measurement paper revealing ""autonomy tax"" capability-alignment paradox in existing defense-trained models (StruQ, SecAlign, Meta SecAlign); does not propose a new defense, evaluates weaknesses of prior ones"
338,246757c8ad6b30391c40b4df10e9ca89a5bc5c09,SafeAgent: A Runtime Protection Architecture for Agentic Systems,Y,SafeAgent,tool-output,goal-hijack,execution,Security,adversarial,,high,"Runtime security architecture treating agent safety as stateful trajectory-level decision problem (runtime controller + context-aware decision core) vs single-turn guardrails; evaluated on ASB and InjecAgent against DPI/IPI/memory-poisoning, drives InjecAgent ASR to zero vs Llama Guard/LLM Guard"
339,2aa4edab94935dd6a1bc2c0cb96923d1762fca88,Security Engineering of OpenClaw: Analyzing Attack Surface Expansion and Trust-Boundary Violations,N,,tool-output,goal-hijack,execution,Security,,,low,"Structural/measurement analysis of OpenClaw multi-agent compromise dynamics; evaluates generic ""policy gating and execution filtering"" as an ablation (modest 0.10 reduction) rather than proposing a novel named defense technique"
340,069e9bd355c20013de5224be1324a57a4a14352f,Poster: Agentic Shell Honeypot Using Structured Logging,N,,tool-output,goal-hijack,execution,Security,,,,"LLM-driven SSH honeypot using structured logging to improve realism; a deceptive monitoring tool for studying attackers, not a defense against context poisoning of legitimate agent systems"
341,af9f3b394a50bcbe1026685e991923d771c5608f,Evaluating and Exploiting Security Vulnerabilities in Large Language Models (LLMs) for Offensive Penetration Testing,N,,tool-output,goal-hijack,none,Security,,,,"Offensive penetration-testing framework (HARE, Token Echo exploit strategies); attack-only paper, no defense proposed"
342,59f623857e6d89dc1d0f2ca4cb433f0017b768db,Research on Security Enhancement Methods for Adversarial Robust Large Language Model Intelligent Agents for Medical Decision-Making Tasks,Y,ARSM-Agent,tool-output,goal-hijack,execution,Security,adversarial,,high,Full-pipeline security-enhancement framework (6-module closed loop) for adversarially robust medical decision-making agents; reduces ASR to 8.7% under combined semantic-perturbation/prompt-injection/false-evidence attacks vs 4 baselines
343,18f0a52f091f3863670ea503bfd320d4bcb902a3,Detection of adversarial intent in Human-AI teams using LLMs,Y,UNNAMED: off-the-shelf LLM behavioral overseer (non-verbal interaction-trace adversarial-intent detection),direct-input,goal-hijack,reasoning,Security,adversarial,,low,"Feasibility study showing off-the-shelf/lightly-fine-tuned LLMs can detect a malicious AI teammate's adversarial intent purely from behavioral (non-linguistic) interaction traces in a trivia-game human-AI team setting; narrow single-scenario evaluation, more proof-of-concept than a coined reusable technique"
344,0075e82d0d5b49ed9c8bd524700dcd014a6b26e5,Agents That Know Too Much: A Data-Centric Survey of Privacy in LLM Agents,N,,memory,data-exfiltration,none,Security,,,,Data-centric survey of privacy in LLM agents organizing existing governance mechanisms by data surface; not itself a proposed defense technique
345,2bd42591d7a7f5d0b7f6832463431025eab39073,"Domain-Conditioned Safety in Frontier Computer-Using Agents: A 793-Episode Browser Benchmark, a Coding-Domain Cross-Reference, and a Reproducibility Audit of Recent Red-Teaming",N,,tool-output,goal-hijack,none,Security,,,,Reproducibility audit/benchmark (CUA-HandCrafted) showing literature-reported CUA prompt-injection ASRs do not reproduce with hand-crafted templates against frontier models; no defense proposed
346,74aec0665c948c64072682901b7e95e7b71286e4,"WAB: Overcoming Memory, Network, and Security Walls in Native Agentic Browsers with WebAssembly",Y,UNNAMED: WAB Wasm-sandboxed capability-based authority mechanism (allowlisted API with explicit grant/revocation),tool-output,goal-hijack,execution,Both,adversarial,,low,"Proof-of-concept native-agentic-browser architecture addressing a ""security wall"" (prompt injection without enforceable least-privilege boundaries) alongside memory/network walls; only a single WebQA case study reported, no quantified attack-success-rate evaluation"
347,5fd47f3c351347de692aa41262acd331635f5879,Cross-Agent Multimodal Provenance-Aware Framework for Robust Prompt Injection Defense in Large Language and Vision-Language Models,Y,UNNAMED: Cross-Agent Multimodal Provenance-Aware Defense Framework (text/visual sanitizer agents + output validator + provenance ledger),cross-modal,goal-hijack,ingestion,Security,adversarial,,low,"Proposes sanitizer agents and ordered trust boundaries against multimodal prompt injection across LangChain/GraphChain-style workflows; abstract uses future/proposal-style tense (""will present,"" ""will sanitize"") suggesting thin or preliminary empirical validation"
348,99296c88c1470c2f20cf34f2e9708eab4f34fa2c,SentinelAgent: Graph-based Anomaly Detection in Multi-Agent Systems,Y,SentinelAgent,multi-agent,goal-hijack,execution,Security,adversarial,,medium,"System-level graph-based anomaly detection framework for MAS (path-deviation analysis, content-constraint validation) addressing systemic/multi-point failures beyond single-agent guardrails; validated via crafted attack case studies, no quantitative baseline ASR comparison reported"
349,4b5500f32fe023ba4cc38ff1ee660160537a5cad,Hierarchical LLM-Based Multi-Agent Framework with Prompt Optimization for Multi-Robot Task Planning,N,,multi-agent,reasoning-corruption,none,Both,,,,"Hierarchical multi-robot LLM planning framework (capability paper combining PDDL + LLM); non-adversarial, no defense proposed"
350,a74a834354664273b3dda00602f211df7563ad6c,Cross-layer contagion of prompt injections in multi-agent swarms: a multiplex microscopic markov chain approach,N,,multi-agent,goal-hijack,none,Security,,,low,"Analytical epidemiological-style modeling paper (multiplex Markov chain / SEIQ-SIS) characterizing cross-layer prompt-injection contagion in MCP swarms and deriving a budget-allocation rule; a risk-modeling/analysis contribution rather than a concrete, empirically deployed defense technique"
351,ec46ec24c252cfa46a0d4a4128855b91cb7c5f31,Agent Privilege Separation in OpenClaw: A Structural Defense Against Prompt Injection,Y,Agent Privilege Separation (Reader/Actor two-agent isolation + JSON formatting),tool-output,goal-hijack,execution,Security,adversarial,,high,"Structural defense combining privilege-separated two-agent tool partitioning and structured JSON output; replicates Microsoft LLMail-Inject benchmark inside OpenClaw, matches 5-defense-combined-stack performance from original challenge with fewer mechanisms"
353,0b708c14a822691047238cfc50dc15312ee8cef1,F2A: An Innovative Approach for Prompt Injection by Utilizing Feign Security Detection Agents,Y,Defe-Prompt,tool-output,goal-hijack,none,Security,adversarial,,medium,Self-proposed defense evaluated only via internal ablation (F2A-only vs F2A-plus-Defe-Prompt) against the paper's own Feign Agent Attack (F2A); no external baseline comparison
354,64d23577d2a98b29dd80949c5fbb3b6d44d44a84,Agent Skills Enable a New Class of Realistic and Trivially Simple Prompt Injections,N,,skill,goal-hijack,none,Security,,,,"Short technical report demonstrating a trivial prompt-injection vulnerability via Anthropic Agent Skills; attack/vulnerability demonstration only, no defense proposed"
355,369148e6a920001cdc29e651a5019f096600f1f4,Hijacking Large Audio-Language Models via Context-Agnostic and Imperceptible Auditory Prompt Injection,N,,cross-modal,goal-hijack,none,Security,,,,AudioHijack is an attack-only paper (auditory prompt injection against LALMs); no defense proposed
356,ce9d30735c0c27de65e68b228d77381d77f2a28b,From Prompt Injection to Persistent Control: Defending Agentic Harness Against Trojan Backdoors,Y,DASGuard,tool-output,persistence-backdoor,execution,Security,adversarial,,high,"Scans control-like text in sensitive local files, traces origin, and removes untrusted-origin control content to counter multi-step trojan/backdoor attacks; evaluated on ClawTrojan benchmark vs StruQ, ClawKeeper, MELON, PromptShield-1B/8B, CaMeL, all of which fail against multi-step planting-then-triggering attacks"
358,954b9aadd19c6bde40a1136f2d6ade807871bc21,"Inter-Agent Trust Models: A Comparative Study of Brief, Claim, Proof, Stake, Reputation and Constraint in Agentic Web Protocol Design-A2A, AP2, ERC-8004, and Beyond",N,,multi-agent,goal-hijack,none,Security,,,,Comparative/conceptual SoK-style analysis of six existing inter-agent trust models (Brief/Claim/Proof/Stake/Reputation/Constraint) across A2A/AP2/ERC-8004 protocols; not itself a proposed defense technique
359,ccd3d62ec79dfb3e9f0e242313f381d76294032c,It's a TRAP! Task-Redirecting Agent Persuasion Benchmark for Web Agents,N,,tool-output,goal-hijack,none,Security,,,,TRAP is a benchmark paper (Task-Redirecting Agent Persuasion) for web agents; no defense proposed
360,61a06ad0a80d890b1abe1eafb4535a7018022f1e,LLM Agent Honeypot: Monitoring AI Hacking Agents in the Wild,N,,tool-output,goal-hijack,execution,Security,,,,LLM Agent Honeypot is a deceptive monitoring/detection system for identifying LLM-based hacking agents in the wild via SSH; not a defense against context poisoning of a legitimate agent system
361,a60e902d31e306c0118cc6f90a1a095142bb650b,StruPhantom: Evolutionary Injection Attacks on Black-Box Tabular Agents Powered by Large Language Models,N,,tool-output,goal-hijack,none,Security,,,,StruPhantom is an attack-only paper (evolutionary MCTS-based indirect prompt injection against tabular agents); no defense proposed
362,5b77cfb3a7d902911dce1b9db57fec8c439845ae,Silent Egress: When Implicit Prompt Injection Makes LLM Agents Leak Without a Trace,N,,tool-output,data-exfiltration,none,Security,,,,"Attack paper (implicit prompt injection via URL previewing, ""silent egress""); tests generic existing defense categories (prompt-layer, network-layer, DLP) which fail, proposes no new one"
363,3a87347a14add7aacd832851982d4116fe0b24a2,MalSkillBench: A Runtime-Verified Benchmark of Malicious Agent Skills,N,,skill,goal-hijack,none,Security,,,,"MalSkillBench is a runtime-verified benchmark for malicious agent skills; benchmarks 12 existing detection tools, no new defense proposed"
364,cc7a9701833cf982f6cc28957b604357e53248b8,ARGUS: Defending LLM Agents Against Context-Aware Prompt Injection,Y,ARGUS,tool-output,goal-hijack,reasoning,Security,adversarial,,high,"Defends against ""context-aware prompt injection"" targeting context-dependent tasks; evaluated on AgentLure vs 8 SOTA defenses (Delimiters, Sandwich, Instructional, ToolFilter, InjecGuard, MELON, ACE, DRIFT)"
365,402dcb96467b49a524a6771918a0d3b96c49ba1e,OS-Harm: A Benchmark for Measuring Safety of Computer Use Agents,N,,tool-output,goal-hijack,none,Security,,,,"OS-Harm is a benchmark for measuring computer-use-agent safety; no defense baselines evaluated, measurement paper"
366,07734909a75edc13eb838d9f83b52dcc1ea06e64,LlamaFirewall: An open source guardrail system for building secure AI agents,Y,LlamaFirewall (PromptGuard 2 + AlignmentCheck + modular guardrail engine),tool-output,goal-hijack,ingestion,Security,adversarial,PromptGuard 1,high,"Meta production open-source guardrail framework; PromptGuard 2 86M achieves SOTA jailbreak/prompt-injection detection (3.3% ASR at 3% utility cost on AgentDojo) vs PromptGuard 1, ProtectAI, Deepset, LLM Warden"
367,a02a9e21fc116194570201d84dca7bb2ff85de71,Design Patterns for Securing LLM Agents against Prompt Injections,Y,UNNAMED: six composable agent design patterns (e.g. Action-Selector) for prompt-injection-resistant architecture,tool-output,goal-hijack,execution,Security,adversarial,,medium,"Position/design paper proposing structural-isolation design patterns constraining agent control flow; demonstrated via 10 case studies contrasting naive vs pattern-constrained designs, but no quantitative benchmark results (position paper)"
368,ec338413be097a8f6de120397411e86952c475ca,Uncovering Security Threats and Architecting Defenses in Autonomous Agents: A Case Study of OpenClaw,Y,"FASA (zero-trust, full-lifecycle defense philosophy)",tool-output,goal-hijack,execution,Security,adversarial,,low,OpenClaw case-study/defense-blueprint paper; proposes FASA defense philosophy but explicitly reports no quantitative attack/defense benchmarking -- conceptual blueprint rather than empirically validated technique
369,089938febf54aad46e36234f5e1052b5d24339ad,LLM Agents Should Employ Security Principles,Y,AgentSandbox,tool-output,goal-hijack,none,Security,adversarial,,high,"Proof-of-concept instantiation of classical security principles (defense-in-depth, least privilege) as a five-component architecture; achieves lowest ASR of any evaluated defense across all 4 AgentDojo task suites vs Tool Filter, PI Detector, Delimiting, No Defense"
370,ce3c17589968d73b61e109edf397276760151157,Attractive Metadata Attack: Inducing LLM Agents to Invoke Malicious Tools,N,,tool-metadata,goal-hijack,none,Security,,,,"Attractive Metadata Attack (AMA) is an attack-only paper (tool-metadata manipulation to bias tool selection); evaluated against existing defenses it evades, proposes no new one"
371,3ffb459ab34a6e766edbbdad32fe2c132ce47580,Reliable Weak-to-Strong Monitoring of LLM Agents,Y,Hybrid monitor scaffold (Monitor Red Teaming / MRT framework),tool-output,goal-hijack,execution,Security,adversarial,,medium,Proposed monitor scaffolding combining sequential and hierarchical inspection for detecting covert agent misbehavior under adversarial evasion (incl. prompt injection); compared vs Baseline/Sequential/Hierarchical scaffolds on SHADE-Arena and new CUA-SHADE-Arena
373,e2ec43e69a95a4b4db153ca1a07885d1668b8446,The Hidden Dangers of Browsing AI Agents,N,,tool-output,goal-hijack,none,Security,,,,White-box security case study/vulnerability disclosure of the Browser Use agent; provides guidance but no proposed defense technique with its own evaluation
374,ee745d4c5e9ff890731866f54b6b333bb3a4eb57,Caution for the Environment: Multimodal Agents are Susceptible to Environmental Distractions,Y,UNNAMED: DPO-based faithfulness-improvement training for GUI agents against environmental distraction,cross-modal,reasoning-corruption,none,Both,incidental,,medium,"Non-adversarial ""benign but risky"" setting (unrelated environmental content like ads/pop-ups distracting a benign agent); DPO training method compared against untrained baseline to improve faithfulness"
375,ee41d78f9c64e448ea885eebbc1a60ec8743d12c,ceLLMate: Sandboxing Browser AI Agents,Y,ceLLMate,tool-output,goal-hijack,execution,Security,adversarial,,high,"Browser-level sandboxing framework restricting ambient authority via HTTP-layer policy enforcement to reduce blast radius of prompt injection in browser-using agents; first system-level BUA defense, positioned conceptually against CaMeL/Fides"
376,9946536d15af1c7a6ab051fae993d1db71e1c3b5,Evaluating Privilege Usage of Agents with Real-World Tools,N,,tool-metadata,goal-hijack,execution,Security,,,,"GrantBox is a security evaluation sandbox/benchmark for privilege usage with real-world tools; explicitly evaluates only undefended native LLM-agent capabilities, no defense technique incorporated"
377,e086e2f5c47a0f3acd45577bad937ee699c4a570,Context manipulation attacks : Web agents are susceptible to corrupted memory,N,,memory,goal-hijack,none,Security,,,,"Attack paper introducing ""plan injection"" against web-agent task-planning memory; tests standard SANDWICH/SECURE defenses which fail, proposes no new defense"
379,1a9e1c18c9353aa1558e5aebd9816f7b94e44f57,Classifier Context Rot: Monitor Performance Degrades with Context Length,N,,direct-input,reasoning-corruption,none,ML/AI,,,,"Measurement/diagnostic study of ""classifier context rot"" (monitor recall degrades with transcript length); internal ablations of monitor configs, no novel named defense technique proposed"
380,50c89ae2d4c1fda4b1b425055b9617ebf4feab87,The Y-Combinator for LLMs: Solving Long-Context Rot with λ-Calculus,Y,lambda-RLM,direct-input,reasoning-corruption,reasoning,ML/AI,incidental,,high,Structured lambda-calculus-based Recursive Language Model framework addressing long-context rot (non-adversarial); outperforms Direct LLM inference and standard RLM across 108 configurations
381,ef67e45338e8ed20907ff2eaae7a56ec38bf287d,RhinoInsight: Improving Deep Research through Control Mechanisms for Model Behavior and Context,Y,RhinoInsight,tool-output,reasoning-corruption,reasoning,ML/AI,incidental,,high,Deep-research agent framework with two control mechanisms combating context rot/error accumulation (non-adversarial); best Overall score on DeepResearch Bench (RACE) and DeepConsult vs frontier LLM+search baselines
382,51b7d4fe4eba51f6ac91512ad75894a5a562ac92,LOCA-bench: Benchmarking Language Agents Under Controllable and Extreme Context Growth,N,,direct-input,reasoning-corruption,none,ML/AI,,,,LOCA-bench is a benchmark for context rot under controllable context growth; no defense technique proposed
383,883670bdd662f19ef5822b20d6136f75e8de1f3b,ARC: Active and Reflection-driven Context Management for Long-Horizon Information Seeking Agents,Y,ARC (Active and Reflection-driven Context management),direct-input,reasoning-corruption,reasoning,ML/AI,incidental,,high,Dual-component (Actor/Context Manager) framework combating context rot in long-horizon information-seeking agents; outperforms ReAct and ReSum across 5 actor models and 5 benchmarks
384,ba6ab8a23f01c2c3b56672c569a71eb5d65f5be2,G-MemLLM: Gated Latent Memory Augmentation for Long-Context Reasoning in Large Language Models,Y,G-MemLLM,memory,reasoning-corruption,reasoning,ML/AI,incidental,,high,Gated Latent Memory Bank architecture combating context rot/information dilution in multi-hop reasoning (non-adversarial); improves HotpotQA/ZsRE metrics over vanilla GPT-2 and Llama 3.1-8B baselines
385,6bcfbae923dac7e196cdf1230b9328e5556c8ef6,Positional Failures in Long-Context LLMs: A Blind Spot in Reasoning Benchmarks,N,,direct-input,reasoning-corruption,none,ML/AI,,,,Structural audit/methodology paper on positional-placement gaps in long-context reasoning benchmarks; no defense technique proposed
386,8408df2d1326e6fe8713e680c24e2fd40ea0c7d7,United Minds or Isolated Agents? Exploring Coordination of LLMs under Cognitive Load Theory,Y,CoThinker,multi-agent,reasoning-corruption,reasoning,ML/AI,incidental,,high,Multi-agent coordination framework grounded in Cognitive Load Theory addressing context rot/cognitive overload from heavy context engineering; beats single-agent and Multi-Agent Debate baselines on 16/25 significant LiveBench comparisons
387,53d7cd998e6ec4794422688c0a2c3e2cd70025d2,Document-Level Numerical Reasoning across Single and Multiple Tables in Financial Reports,Y,FinLongDocAgent,direct-input,reasoning-corruption,none,ML/AI,incidental,,medium,"Proposed agent method for cross-table financial numerical reasoning over long annual reports (context rot in financial documents), compared against closed-book, long-context prompting, dense RAG, GraphRAG baselines on FinLongDocQA"
388,1447859940005bfcdc2156673cf7f1bab455a0cf,ClinQueryAgent: A Conversational Agent for Population Health Management,Y,ClinQueryAgent (Retrieval Agent sub-agent delegation),tool-output,reasoning-corruption,none,ML/AI,incidental,,high,"Deployed NHS clinical population-health agent; delegates information retrieval to a dedicated sub-agent to combat context-rot-induced accuracy degradation over long dialogues, validated via ablation (naive QueryAgent vs +Retrieval Agent)"
389,arxiv:2607.17937,How Agent Skills Fail under Long Contexts: A White-Box Study in Code Auditing,Y,UNNAMED: detailed external checklist restatement (vs generic self-check) for long-context skill-following,skill,reasoning-corruption,none,ML/AI,incidental,,medium,"White-box code-audit case study finding a detailed external checklist restoring omitted requirements significantly outperforms a generic self-check instruction (10/10 vs 5/10 runs, p=0.0325) under long/irrelevant context"
390,arxiv:2604.27960,LLMs as ASP Programmers: Self-Correction Enables Task-Agnostic Nonmonotonic Reasoning,N,,direct-input,reasoning-corruption,reasoning,ML/AI,,,low,"LLM+ASP neuro-symbolic framework primarily targets logical inconsistency/defeasible reasoning capability; context-rot-like observation (verbose documentation increasing errors) is a secondary finding, not the paper's core defense framing"
391,47878fc606ace61368776bf9407466cc19ea7a9b,Lost in the Middle: An Emergent Property from Information Retrieval Demands in LLMs,N,,direct-input,reasoning-corruption,none,ML/AI,,,,"Mechanistic/interpretability study explaining WHY lost-in-the-middle emerges from training dynamics; explanatory, not a proposed mitigation"
392,e8894bb4a4e42863ece226b8b6362ff793db91ce,Lost in the Evidence? Reproducing Document Position and Context Size Effects in RAG,N,,RAG,reasoning-corruption,none,ML/AI,,,,"Reproducibility study of RAG position/context-size effects; measurement/methodology paper, no defense proposed"
